Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
135, 3, 1.75473, -1.58411, 44.6648, 9.95563, 0, 5
135, 3, 2.01235, -1.8905, 50, 9.95031, 0, 2
135, 3, 2.0605, -1.94777, 50.9972, 9.95031, 0, 3
136, 3, -2.39561e-008, -7.00936e-009, 0, 10, 0, 1
136, 3, -2.39561e-008, -7.00936e-009, 50, 9.9505, 0, 2
136, 3, -2.39561e-008, -7.00936e-009, 51, 9.9505, 0, 3
137, 3, 2.70691e-008, 4.70614e-008, 0, 10, 0, 1
137, 3, 2.70691e-008, 4.70614e-008, 50, 9.9505, 0, 2
137, 3, 2.70691e-008, 4.70614e-008, 51, 9.9505, 0, 3
138, 3, -3.7756e-008, -7.1275e-009, 0, 10, 0, 1
138, 3, -3.7756e-008, -7.1275e-009, 19.2768, 9.98091, 0, 5
138, 3, 0.674161, -0.161134, 32.8017, 9.96749, 0, 5
138, 3, 15.1281, 17.3996, 47.3046, 9.94072, 0, 5
138, 3, 17.6206, 20.732, 50, 9.93578, 0, 2
138, 3, 18.1234, 21.4041, 50.5436, 9.93578, 0, 3
139, 3, 6.04627e-008, -3.28912e-008, 0, 10, 0, 1
139, 3, 6.04627e-008, -3.28912e-008, 1.226, 9.99879, 0, 5
139, 3, 0.0414816, -0.442138, 8.78136, 9.99129, 0, 5
139, 3, 2.42807, -4.01496, 50, 9.95023, 0, 2
139, 3, 2.48566, -4.10118, 50.9946, 9.95023, 0, 3
140, 3, 1.85597e-008, -5.44378e-008, 0, 10, 0, 1
140, 3, 1.85597e-008, -5.44378e-008, 2.60425, 9.99742, 0, 5
140, 3, -2.6365, -0.847552, 38.105, 9.96216, 0, 5
140, 3, -2.92391, -1.20401, 46.1136, 9.95419, 0, 5
140, 3, -3.00681, -0.921457, 50, 9.95032, 0, 2
140, 3, -3.02808, -0.848962, 50.9971, 9.95032, 0, 3
141, 3, -8.75874e-008, 1.81482e-008, 0, 10, 0, 1
141, 3, -8.75874e-008, 1.81482e-008, 17.2703, 9.9829, 0, 5
141, 3, -0.0230029, -0.131055, 25.3302, 9.97491, 0, 5
141, 3, -0.643894, -1.30382, 38.5877, 9.96169, 0, 5
141, 3, -1.35069, -1.9839, 44.9794, 9.95527, 0, 5
141, 3, -1.85485, -2.88939, 48.8528, 9.95129, 0, 5
141, 3, -2.02913, -3.16475, 50, 9.9501, 0, 2
141, 3, -2.17526, -3.39564, 50.9619, 9.9501, 0, 3
142, 3, 1.54317e-008, -4.61256e-008, 0, 10, 0, 1
142, 3, 1.54317e-008, -4.61256e-008, 1.31603, 9.9987, 0, 5
142, 3, -0.311729, -0.285957, 8.91315, 9.99116, 0, 5
142, 3, -5.90273, -12.989, 19.7361, 9.97373, 0, 5
142, 3, -11.8299, -24.3804, 30.6206, 9.95703, 0, 5
142, 3, -22.4138, -44.9092, 50, 9.92708, 0, 2
142, 3, -22.7648, -45.5901, 50.6428, 9.92708, 0, 3
143, 3, 2.6829e-008, -1.57145e-008, 0, 10, 0, 1
143, 3, 2.6829e-008, -1.57145e-008, 1.03932, 9.99897, 0, 5
143, 3, -0.0357603, 0.0574502, 6.14127, 9.99392, 0, 5
143, 3, -1.51449, 0.678421, 41.4766, 9.95888, 0, 5
143, 3, -0.588399, 0.97352, 50, 9.95036, 0, 2
143, 3, -0.480446, 1.00792, 50.9936, 9.95036, 0, 3
144, 3, 8.08015e-008, 2.6787e-008, 0, 10, 0, 1
144, 3, 8.08015e-008, 2.6787e-008, 20.1346, 9.98007, 0, 5
144, 3, 0.275455, 0.910091, 45.5341, 9.95486, 0, 5
144, 3, 0.0318812, 1.09014, 50, 9.95042, 0, 2
144, 3, -0.0225351, 1.13036, 50.9977, 9.95042, 0, 3
145, 3, 4.65916e-008, 4.16367e-008, 0, 10, 0, 1
145, 3, 4.65916e-008, 4.16367e-008, 17.6656, 9.98251, 0, 5
145, 3, -0.681046, 0.605693, 35.339, 9.96497, 0, 5
145, 3, -0.502763, 0.537742, 50, 9.95041, 0, 2
145, 3, -0.490604, 0.533108, 50.9999, 9.95041, 0, 3
146, 3, 8.70599e-008, 4.18982e-008, 0, 10, 0, 1
146, 3, 8.70599e-008, 4.18982e-008, 32.6562, 9.96767, 0, 5
146, 3, -1.68639, 2.4895, 50, 9.9502, 0, 2
146, 3, -1.78219, 2.63093, 50.9853, 9.9502, 0, 3
147, 3, 1.90387e-009, -2.16432e-008, 0, 10, 0, 1
147, 3, 1.90387e-009, -2.16432e-008, 22.4369, 9.97779, 0, 5
147, 3, 0.834932, 1.20907, 36.2888, 9.96397, 0, 5
147, 3, 1.28627, 1.85819, 44.6669, 9.95562, 0, 5
147, 3, 1.66757, 2.04599, 49.7801, 9.95052, 0, 5
147, 3, 1.68546, 2.05461, 50, 9.9503, 0, 2
147, 3, 1.76647, 2.09364, 50.9959, 9.9503, 0, 3
148, 3, 9.96314e-008, -1.29959e-008, 0, 10, 0, 1
148, 3, 9.96314e-008, -1.29959e-008, 14.1047, 9.98604, 0, 5
148, 3, -0.233305, -0.141152, 21.1611, 9.97904, 0, 5
148, 3, 0.349444, -0.0200813, 27.6806, 9.97254, 0, 5
148, 3, 1.47622, -1.42161, 47.9609, 9.95235, 0, 5
148, 3, 1.51614, -1.47181, 50, 9.95032, 0, 2
148, 3, 1.5357, -1.49641, 50.9995, 9.95032, 0, 3
149, 3, 2.09516e-008, 1.38861e-009, 0, 10, 0, 1
149, 3, 2.09516e-008, 1.38861e-009, 50, 9.9505, 0, 2
149, 3, 2.09516e-008, 1.38861e-009, 51, 9.9505, 0, 3
150, 3, -4.40495e-009, -3.29306e-008, 0, 10, 0, 1
150, 3, -4.40495e-009, -3.29306e-008, 14.2449, 9.9859, 0, 5
150, 3, -0.0449828, -0.0624622, 16.8191, 9.98334, 0, 5
150, 3, -1.16512, 0.79632, 50, 9.95042, 0, 2
150, 3, -1.19885, 0.822178, 50.9991, 9.95042, 0, 3
151, 3, -2.62897e-008, 3.71071e-008, 0, 10, 0, 1
151, 3, -2.62897e-008, 3.71071e-008, 12.5934, 9.98753, 0, 5
151, 3, -0.601062, -3.48363, 45.2427, 9.95499, 0, 5
151, 3, -0.674425, -3.8791, 50, 9.95024, 0, 2
151, 3, -0.689792, -3.96193, 50.9964, 9.95024, 0, 3
152, 3, -4.60224e-008, 6.01438e-008, 0, 10, 0, 1
152, 3, -4.60224e-008, 6.01438e-008, 46.2664, 9.95419, 0, 5
152, 3, -0.224104, 0.129086, 50, 9.95047, 0, 2
152, 3, -0.283983, 0.163577, 50.9976, 9.95047, 0, 3
153, 3, -1.0034e-008, -4.28325e-008, 0, 10, 0, 1
153, 3, -1.0034e-008, -4.28325e-008, 10.119, 9.98998, 0, 5
153, 3, -0.0155273, -0.0546713, 11.1787, 9.98893, 0, 5
153, 3, 0.0442559, -3.22911, 42.9123, 9.95733, 0, 5
153, 3, -0.474926, -3.82419, 48.4089, 9.95181, 0, 5
153, 3, -0.518754, -4.02193, 50, 9.95022, 0, 2
153, 3, -0.546079, -4.14521, 50.992, 9.95022, 0, 3
154, 3, 2.99485e-008, 1.13962e-008, 0, 10, 0, 1
154, 3, 2.99485e-008, 1.13962e-008, 15.9291, 9.98423, 0, 5
154, 3, -1.32789, 0.0320913, 50, 9.95043, 0, 2
154, 3, -1.36683, 0.0330325, 50.9992, 9.95043, 0, 3
155, 3, 8.54531e-008, 3.77534e-008, 0, 10, 0, 1
155, 3, 8.54531e-008, 3.77534e-008, 12.4925, 9.98763, 0, 5
155, 3, -0.194686, 0.812748, 50, 9.95045, 0, 2
155, 3, -0.199876, 0.834412, 50.9998, 9.95045, 0, 3
156, 3, 5.52472e-009, -2.11215e-008, 0, 10, 0, 1
156, 3, 5.52472e-009, -2.11215e-008, 19.3383, 9.98085, 0, 5
156, 3, -0.206818, 1.75391, 50, 9.9504, 0, 2
156, 3, -0.213552, 1.81102, 50.9983, 9.9504, 0, 3
157, 3, -1.43729e-008, 4.82432e-008, 0, 10, 0, 1
157, 3, -1.43729e-008, 4.82432e-008, 11.7872, 9.98833, 0, 5
157, 3, 0.317102, -0.172587, 22.7615, 9.97745, 0, 5
157, 3, 0.663465, -2.3658, 48.2706, 9.95205, 0, 5
157, 3, 0.70543, -2.40767, 50, 9.95034, 0, 2
157, 3, 0.729681, -2.43187, 50.9994, 9.95034, 0, 3
158, 3, 1.76546e-008, -5.51017e-008, 0, 10, 0, 1
158, 3, 1.76546e-008, -5.51017e-008, 7.8453, 9.99223, 0, 5
158, 3, 0.16145, -0.0498908, 24.6775, 9.97556, 0, 5
158, 3, 0.547199, 0.565589, 50, 9.95043, 0, 2
158, 3, 0.562426, 0.589885, 50.9996, 9.95043, 0, 3
159, 3, -7.82612e-008, -4.52346e-008, 0, 10, 0, 1
159, 3, -7.82612e-008, -4.52346e-008, 3.35418, 9.99668, 0, 5
159, 3, -0.0671168, 0.155347, 15.2608, 9.98489, 0, 5
159, 3, -0.83961, -0.117451, 41.1927, 9.95917, 0, 5
159, 3, -1.08003, -0.124902, 48.713, 9.9517, 0, 5
159, 3, -1.08122, -0.148697, 50, 9.95042, 0, 2
159, 3, -1.08214, -0.167183, 50.9998, 9.95042, 0, 3
160, 3, -6.02097e-008, 6.52853e-008, 0, 10, 0, 1
160, 3, -6.02097e-008, 6.52853e-008, 8.57581, 9.99151, 0, 5
160, 3, 0.303762, -1.15265, 31.662, 9.96861, 0, 5
160, 3, 0.400718, -1.36303, 34.2864, 9.96599, 0, 5
160, 3, 1.37687, -2.41166, 50, 9.95033, 0, 2
160, 3, 1.43873, -2.47812, 50.9959, 9.95033, 0, 3
161, 3, -9.76535e-009, 8.51374e-009, 0, 10, 0, 1
161, 3, -9.76535e-009, 8.51374e-009, 17.8731, 9.9823, 0, 5
161, 3, 0.576579, -0.250601, 27.5991, 9.97264, 0, 5
161, 3, 1.91993, -0.515035, 41.4177, 9.95887, 0, 5
161, 3, 2.47183, -0.627462, 47.8701, 9.95243, 0, 5
161, 3, 2.67554, -0.675316, 50, 9.95031, 0, 2
161, 3, 2.77073, -0.697676, 50.9952, 9.95031, 0, 3
162, 3, 6.65402e-008, -1.22962e-008, 0, 10, 0, 1
162, 3, 6.65402e-008, -1.22962e-008, 0.467649, 9.99954, 0, 5
162, 3, 0.240789, 0.133311, 11.3422, 9.98877, 0, 5
162, 3, 0.376192, 1.1028, 50, 9.95045, 0, 2
162, 3, 0.379694, 1.12787, 50.9997, 9.95045, 0, 3
163, 3, -4.53853e-008, 3.08906e-008, 0, 10, 0, 1
163, 3, -4.53853e-008, 3.08906e-008, 28.104, 9.97217, 0, 5
163, 3, 0.586494, -0.19527, 50, 9.95044, 0, 2
163, 3, 0.613269, -0.204184, 50.9996, 9.95044, 0, 3
164, 3, 1.39384e-008, -4.52373e-009, 0, 10, 0, 1
164, 3, 1.39384e-008, -4.52373e-009, 49.7397, 9.95075, 0, 5
164, 3, 0.00396818, -0.00490686, 50, 9.95049, 0, 2
164, 3, 0.019209, -0.023753, 50.9997, 9.95049, 0, 3
165, 3, 8.1766e-008, 1.18402e-009, 0, 10, 0, 1
165, 3, 8.1766e-008, 1.18402e-009, 21.9201, 9.9783, 0, 5
165, 3, 0.200257, 0.477813, 39.7436, 9.96061, 0, 5
165, 3, -0.0246894, 0.0753415, 50, 9.95042, 0, 2
165, 3, -0.0465995, 0.0361401, 50.999, 9.95042, 0, 3
166, 3, 9.8288e-008, -5.3206e-008, 0, 10, 0, 1
166, 3, 9.8288e-008, -5.3206e-008, 22.3352, 9.97789, 0, 5
166, 3, -0.169293, -0.139384, 35.0102, 9.96531, 0, 5
166, 3, 1.96063, 0.295384, 50, 9.95028, 0, 2
166, 3, 2.10125, 0.324088, 50.9896, 9.95028, 0, 3
167, 3, 2.15771e-008, 1.3298e-008, 0, 10, 0, 1
167, 3, 2.15771e-008, 1.3298e-008, 7.00778, 9.99306, 0, 5
167, 3, 0.00549599, -0.0208658, 7.53618, 9.99254, 0, 5
167, 3, -3.80322, 0.644379, 48.6036, 9.95168, 0, 5
167, 3, -4.00308, 0.588329, 50, 9.95027, 0, 2
167, 3, -4.14464, 0.548626, 50.9891, 9.95027, 0, 3
168, 3, 2.90112e-008, -7.7249e-008, 0, 10, 0, 1
168, 3, 2.90112e-008, -7.7249e-008, 32.8782, 9.96745, 0, 5
168, 3, -4.21844, -8.80894, 50, 9.94788, 0, 2
168, 3, -4.43244, -9.25583, 50.8686, 9.94788, 0, 3
169, 3, 2.29649e-008, -7.19535e-008, 0, 10, 0, 1
169, 3, 2.29649e-008, -7.19535e-008, 10.3104, 9.98979, 0, 5
169, 3, 1.04942, -2.09795, 32.875, 9.96731, 0, 5
169, 3, 1.06601, -2.1213, 33.243, 9.96695, 0, 5
169, 3, 5.46651, -0.812607, 50, 9.9497, 0, 2
169, 3, 5.71979, -0.737284, 50.9645, 9.9497, 0, 3
170, 3, 9.02208e-009, 7.69592e-008, 0, 10, 0, 1
170, 3, 9.02208e-009, 7.69592e-008, 50, 9.9505, 0, 2
170, 3, 9.02208e-009, 7.69592e-008, 51, 9.9505, 0, 3
171, 3, 6.58209e-008, 3.06165e-008, 0, 10, 0, 1
171, 3, 6.58209e-008, 3.06165e-008, 16.4374, 9.98373, 0, 5
171, 3, 0.103274, 0.376511, 38.3392, 9.96201, 0, 5
171, 3, -0.825185, 2.32466, 50, 9.95024, 0, 2
171, 3, -0.903478, 2.48893, 50.9833, 9.95024, 0, 3
172, 3, -3.58303e-008, 7.62686e-009, 0, 10, 0, 1
172, 3, -3.58303e-008, 7.62686e-009, 0.40534, 9.9996, 0, 5
172, 3, -3.28397, 6.04257, 50, 9.95002, 0, 2
172, 3, -3.34956, 6.16326, 50.9905, 9.95002, 0, 3
173, 3, -2.21814e-008, 9.77633e-009, 0, 10, 0, 1
173, 3, -2.21814e-008, 9.77633e-009, 50, 9.9505, 0, 2
173, 3, -2.21814e-008, 9.77633e-009, 51, 9.9505, 0, 3
174, 3, 5.18793e-009, -7.18139e-008, 0, 10, 0, 1
174, 3, 5.18793e-009, -7.18139e-008, 13.1511, 9.98698, 0, 5
174, 3, 0.126246, -0.368814, 29.812, 9.97046, 0, 5
174, 3, 0.512171, -1.00775, 45.8194, 9.95456, 0, 5
174, 3, 0.488479, -1.08311, 50, 9.95041, 0, 2
174, 3, 0.482812, -1.10113, 50.9998, 9.95041, 0, 3
175, 3, -7.44894e-008, -3.15157e-008, 0, 10, 0, 1
175, 3, -7.44894e-008, -3.15157e-008, 36.8899, 9.96348, 0, 5
175, 3, 0.113325, 0.777996, 50, 9.95044, 0, 2
175, 3, 0.121954, 0.837233, 50.9982, 9.95044, 0, 3
176, 3, -4.68198e-008, 3.67303e-008, 0, 10, 0, 1
176, 3, -4.68198e-008, 3.67303e-008, 0.779304, 9.99923, 0, 5
176, 3, 2.91866, -3.27517, 26.8668, 9.97304, 0, 5
176, 3, 4.46168, -13.7843, 50, 9.94778, 0, 2
176, 3, 4.5223, -14.1971, 50.9088, 9.94778, 0, 3
177, 3, -4.50195e-009, 1.11712e-008, 0, 10, 0, 1
177, 3, -4.50195e-009, 1.11712e-008, 4.85201, 9.9952, 0, 5
177, 3, -1.21789, 0.398652, 25.6597, 9.97455, 0, 5
177, 3, -1.88764, 0.449303, 35.3261, 9.96494, 0, 5
177, 3, -5.31968, 0.802701, 46.4817, 9.95335, 0, 5
177, 3, -6.04002, 0.875233, 48.4898, 9.95122, 0, 5
177, 3, -5.99672, 1.03225, 50, 9.94972, 0, 2
177, 3, -5.96822, 1.13561, 50.9942, 9.94972, 0, 3
178, 3, 1.01072e-008, 7.31813e-009, 0, 10, 0, 1
178, 3, 1.01072e-008, 7.31813e-009, 6.47231, 9.99359, 0, 5
178, 3, 0.335244, -0.224595, 45.1644, 9.95526, 0, 5
178, 3, 0.399308, -0.186627, 50, 9.95046, 0, 2
178, 3, 0.412555, -0.178776, 50.9999, 9.95046, 0, 3
179, 3, 1.61346e-008, 7.4693e-009, 0, 10, 0, 1
179, 3, 1.61346e-008, 7.4693e-009, 1.15446, 9.99886, 0, 5
179, 3, 0.643071, -13.7946, 45.4629, 9.9529, 0, 5
179, 3, 0.671634, -15.3861, 50, 9.94813, 0, 2
179, 3, 0.677574, -15.7171, 50.9436, 9.94813, 0, 3
180, 3, 5.75073e-008, -1.69267e-008, 0, 10, 0, 1
180, 3, 5.75073e-008, -1.69267e-008, 32.1172, 9.9682, 0, 5
180, 3, 0.617968, 0.607577, 50, 9.95043, 0, 2
180, 3, 0.652484, 0.641513, 50.9988, 9.95043, 0, 3
181, 3, 1.82383e-009, -2.45105e-008, 0, 10, 0, 1
181, 3, 1.82383e-009, -2.45105e-008, 4.43386, 9.99561, 0, 5
181, 3, 0.02337, -0.00947303, 5.18762, 9.99486, 0, 5
181, 3, 1.5512, 0.881783, 50, 9.95044, 0, 2
181, 3, 1.58526, 0.901656, 50.9992, 9.95044, 0, 3
182, 3, 3.45119e-009, 2.57599e-008, 0, 10, 0, 1
182, 3, 3.45119e-009, 2.57599e-008, 7.19647, 9.99287, 0, 5
182, 3, -0.339854, 0.159958, 50, 9.95047, 0, 2
182, 3, -0.347793, 0.163695, 51, 9.95047, 0, 3
183, 3, 6.75875e-009, 4.00486e-008, 0, 10, 0, 1
183, 3, 6.75875e-009, 4.00486e-008, 30.2864, 9.97001, 0, 5
183, 3, 0.0704671, 0.012986, 32.4788, 9.96784, 0, 5
183, 3, 0.090921, 0.0188102, 33.2084, 9.96711, 0, 5
183, 3, 0.566084, 0.106735, 40.7595, 9.9596, 0, 5
183, 3, 1.13886, 0.283112, 48.0139, 9.95237, 0, 5
183, 3, 1.45771, 0.315216, 50, 9.95038, 0, 2
183, 3, 1.61621, 0.331174, 50.9872, 9.95038, 0, 3
184, 3, 9.40151e-010, -2.29303e-009, 0, 10, 0, 1
184, 3, 9.40151e-010, -2.29303e-009, 18.0772, 9.9821, 0, 5
184, 3, 0.139143, -0.354469, 50, 9.95045, 0, 2
184, 3, 0.143501, -0.365572, 50.9999, 9.95045, 0, 3
185, 3, -7.21373e-009, -2.00337e-008, 0, 10, 0, 1
185, 3, -7.21373e-009, -2.00337e-008, 0.703604, 9.9993, 0, 5
185, 3, 0.729247, 0.0078621, 48.1327, 9.95234, 0, 5
185, 3, 0.507199, 0.0719754, 50, 9.95047, 0, 2
185, 3, 0.389183, 0.106051, 50.9924, 9.95047, 0, 3
186, 3, 2.10624e-008, 1.49283e-008, 0, 10, 0, 1
186, 3, 2.10624e-008, 1.49283e-008, 34.3212, 9.96602, 0, 5
186, 3, 0.918612, -1.1526, 50, 9.95039, 0, 2
186, 3, 0.976945, -1.22579, 50.9956, 9.95039, 0, 3
187, 3, 2.45854e-008, -1.96124e-009, 0, 10, 0, 1
187, 3, 2.45854e-008, -1.96124e-009, 50, 9.9505, 0, 2
187, 3, 2.45854e-008, -1.96124e-009, 51, 9.9505, 0, 3
188, 3, -5.12728e-009, 3.11016e-008, 0, 10, 0, 1
188, 3, -5.12728e-009, 3.11016e-008, 1.71441, 9.9983, 0, 5
188, 3, -0.798278, 0.411465, 6.34488, 9.99363, 0, 5
188, 3, -8.92276, 3.14149, 43.704, 9.95566, 0, 5
188, 3, -9.01585, 3.1685, 44.1258, 9.95523, 0, 5
188, 3, -10.1901, 3.2076, 50, 9.94928, 0, 2
188, 3, -10.3862, 3.21412, 50.9806, 9.94928, 0, 3
189, 3, 1.4478e-008, 8.92958e-009, 0, 10, 0, 1
189, 3, 1.4478e-008, 8.92958e-009, 38.8265, 9.96156, 0, 5
189, 3, 0.0518035, 0.17059, 50, 9.95046, 0, 2
189, 3, 0.0564392, 0.185855, 50.9999, 9.95046, 0, 3
190, 3, -7.8103e-008, -6.90646e-008, 0, 10, 0, 1
190, 3, -7.8103e-008, -6.90646e-008, 14.9768, 9.98517, 0, 5
190, 3, -2.18274, 1.09941, 50, 9.95037, 0, 2
190, 3, -2.24491, 1.13072, 50.9976, 9.95037, 0, 3
191, 3, -4.36232e-008, -2.01379e-008, 0, 10, 0, 1
191, 3, -4.36232e-008, -2.01379e-008, 24.8974, 9.97535, 0, 5
191, 3, 4.90838, 3.44868, 43.1955, 9.95625, 0, 5
191, 3, 6.38484, 5.14456, 50, 9.94913, 0, 2
191, 3, 6.59086, 5.3812, 50.9495, 9.94913, 0, 3
192, 3, 2.30161e-008, 5.85704e-008, 0, 10, 0, 1
192, 3, 2.30161e-008, 5.85704e-008, 18.5133, 9.98167, 0, 5
192, 3, -1.82669, 1.27448, 48.6154, 9.95174, 0, 5
192, 3, -1.91293, 1.33489, 50, 9.95036, 0, 2
192, 3, -1.97504, 1.37839, 50.9971, 9.95036, 0, 3
193, 3, -7.85838e-008, -1.25416e-008, 0, 10, 0, 1
193, 3, -7.85838e-008, -1.25416e-008, 35.4331, 9.96492, 0, 5
193, 3, -0.212232, 0.205255, 50, 9.95046, 0, 2
193, 3, -0.226798, 0.219343, 50.9998, 9.95046, 0, 3
194, 3, 6.14108e-008, -3.71676e-008, 0, 10, 0, 1
194, 3, 6.14108e-008, -3.71676e-008, 9.67461, 9.99042, 0, 5
194, 3, -0.76124, -0.604499, 24.6905, 9.97551, 0, 5
194, 3, -1.95724, -1.37511, 36.9605, 9.96326, 0, 5
194, 3, -3.22463, -2.25503, 50, 9.95022, 0, 2
194, 3, -3.32115, -2.32204, 50.9931, 9.95022, 0, 3
195, 3, 1.12805e-008, 2.47438e-008, 0, 10, 0, 1
195, 3, 1.12805e-008, 2.47438e-008, 0.519741, 9.99949, 0, 5
195, 3, -1.31006, 11.0689, 50, 9.94927, 0, 2
195, 3, -1.33589, 11.2871, 50.9756, 9.94927, 0, 3
196, 3, 5.64869e-008, -6.09591e-009, 0, 10, 0, 1
196, 3, 5.64869e-008, -6.09591e-009, 3.90116, 9.99614, 0, 5
196, 3, -0.400975, 0.0915583, 16.4591, 9.98369, 0, 5
196, 3, -1.48964, -0.509918, 27.0923, 9.97308, 0, 5
196, 3, -2.1862, -0.698568, 32.1691, 9.96799, 0, 5
196, 3, -2.68872, -1.08761, 38.0394, 9.96213, 0, 5
196, 3, -3.8395, -1.83688, 50, 9.95018, 0, 2
196, 3, -3.93508, -1.89911, 50.9935, 9.95018, 0, 3
197, 3, -3.06954e-008, 9.25957e-008, 0, 10, 0, 1
197, 3, -3.06954e-008, 9.25957e-008, 24.1905, 9.97605, 0, 5
197, 3, -3.59873, 1.67452, 50, 9.95015, 0, 2
197, 3, -3.73654, 1.73865, 50.9884, 9.95015, 0, 3
198, 3, -1.50181e-008, 1.08611e-008, 0, 10, 0, 1
198, 3, -1.50181e-008, 1.08611e-008, 50, 9.9505, 0, 2
198, 3, -1.50181e-008, 1.08611e-008, 51, 9.9505, 0, 3
199, 3, 5.27626e-008, -7.56901e-008, 0, 10, 0, 1
199, 3, 5.27626e-008, -7.56901e-008, 6.01202, 9.99405, 0, 5
199, 3, 0.761142, -1.16164, 34.6107, 9.96569, 0, 5
199, 3, 0.834568, -1.72373, 48.6213, 9.95177, 0, 5
199, 3, 0.832029, -1.84207, 50, 9.95039, 0, 2
199, 3, 0.830194, -1.92759, 50.9963, 9.95039, 0, 3
200, 3, -4.7463e-008, -9.55884e-008, 0, 10, 0, 1
200, 3, -4.7463e-008, -9.55884e-008, 32.761, 9.96756, 0, 5
200, 3, 0.0496522, 0.0114463, 35.1911, 9.96515, 0, 5
200, 3, 1.80688, 0.678998, 50, 9.95033, 0, 2
200, 3, 1.92459, 0.723717, 50.992, 9.95033, 0, 3
